current_station,hour,median_fullness_rate,station,factor,efficiency,fullness_based_on_x_observations
"Hereford Road, Bayswater",13,0.13636363636363635,"Hereford Road, Bayswater",0.44000000000000006,0.3036363636363637,37
"Hereford Road, Bayswater",14,0.13636363636363635,"Hereford Road, Bayswater",0.5,0.36363636363636365,41
"Hereford Road, Bayswater",15,0.13636363636363635,"Hereford Road, Bayswater",0.4571428571428572,0.32077922077922083,38
"Hereford Road, Bayswater",16,0.13636363636363635,"Hereford Road, Bayswater",0.5,0.36363636363636365,40
"Hereford Road, Bayswater",17,0.13636363636363635,"Hereford Road, Bayswater",0.44000000000000006,0.3036363636363637,45
"Hereford Road, Bayswater",18,0.1590909090909091,"Hereford Road, Bayswater",0.5,0.34090909090909094,46
"Hereford Road, Bayswater",19,0.22727272727272727,"Hereford Road, Bayswater",0.594871794871795,0.3675990675990677,51
"Hereford Road, Bayswater",20,0.3181818181818182,"Hereford Road, Bayswater",0.56,0.24181818181818188,50
"Hereford Road, Bayswater",21,0.4090909090909091,"Hereford Road, Bayswater",0.8,0.39090909090909093,49
"Hereford Road, Bayswater",22,0.45454545454545453,"Hereford Road, Bayswater",0.6000000000000001,0.14545454545454556,49
"Hereford Road, Bayswater",23,0.45454545454545453,"Hereford Road, Bayswater",0.3384615384615385,0.11608391608391605,48
"Hermitage Court, Wapping",0,0.6875,"Hermitage Court, Wapping",0.5529411764705885,0.1345588235294115,84
"Hermitage Court, Wapping",1,0.75,"Hermitage Court, Wapping",0.2,0.55,86
"Hermitage Court, Wapping",2,0.78125,"Hermitage Court, Wapping",0.2,0.58125,86
"Hermitage Court, Wapping",3,0.78125,"Hermitage Court, Wapping",0.5,0.28125,86
"Hermitage Court, Wapping",4,0.8125,"Hermitage Court, Wapping",0.5,0.3125,86
"Hermitage Court, Wapping",5,0.8125,"Hermitage Court, Wapping",0.2,0.6125,86
"Hermitage Court, Wapping",6,0.75,"Hermitage Court, Wapping",0.5,0.25,85
"Hermitage Court, Wapping",7,0.6875,"Hermitage Court, Wapping",0.4571428571428572,0.23035714285714282,82
"Hermitage Court, Wapping",8,0.5625,"Hermitage Court, Wapping",0.37391304347826093,0.18858695652173907,78
"Hermitage Court, Wapping",9,0.3125,"Hermitage Court, Wapping",0.38620689655172413,0.07370689655172413,72
"Hermitage Court, Wapping",10,0.1875,"Hermitage Court, Wapping",0.3518987341772154,0.1643987341772154,62
"Hermitage Court, Wapping",11,0.1875,"Hermitage Court, Wapping",0.4285714285714286,0.2410714285714286,61
"Hermitage Court, Wapping",12,0.1875,"Hermitage Court, Wapping",0.5,0.3125,64
"Hermitage Court, Wapping",13,0.125,"Hermitage Court, Wapping",0.5,0.375,69
"Hermitage Court, Wapping",14,0.125,"Hermitage Court, Wapping",0.5446808510638299,0.4196808510638299,71
"Hermitage Court, Wapping",15,0.125,"Hermitage Court, Wapping",0.5,0.375,75
"Hermitage Court, Wapping",16,0.1875,"Hermitage Court, Wapping",0.56,0.37250000000000005,77
"Hermitage Court, Wapping",17,0.1875,"Hermitage Court, Wapping",0.5,0.3125,78
"Hermitage Court, Wapping",18,0.25,"Hermitage Court, Wapping",0.5840000000000001,0.3340000000000001,89
"Hermitage Court, Wapping",19,0.375,"Hermitage Court, Wapping",0.5364485981308416,0.16144859813084156,96
"Hermitage Court, Wapping",20,0.4375,"Hermitage Court, Wapping",0.5,0.0625,96
"Hermitage Court, Wapping",21,0.5,"Hermitage Court, Wapping",0.655421686746988,0.15542168674698797,95
"Hermitage Court, Wapping",22,0.625,"Hermitage Court, Wapping",0.5157894736842108,0.1092105263157892,93
"Hermitage Court, Wapping",23,0.625,"Hermitage Court, Wapping",0.6067796610169494,0.018220338983050643,93
"Heron Quays DLR, Canary Wharf",0,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.5,0.46296296296296297,58
"Heron Quays DLR, Canary Wharf",1,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.2,0.16296296296296298,57
"Heron Quays DLR, Canary Wharf",2,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.5,0.46296296296296297,57
"Heron Quays DLR, Canary Wharf",3,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.5,0.46296296296296297,56
"Heron Quays DLR, Canary Wharf",4,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.5,0.46296296296296297,55
"Heron Quays DLR, Canary Wharf",5,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.2,0.16296296296296298,54
"Heron Quays DLR, Canary Wharf",6,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.5,0.46296296296296297,54
"Heron Quays DLR, Canary Wharf",7,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.2,0.16296296296296298,59
"Heron Quays DLR, Canary Wharf",8,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.2,0.12592592592592594,90
"Heron Quays DLR, Canary Wharf",9,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.2,0.12592592592592594,90
"Heron Quays DLR, Canary Wharf",10,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.8,0.725925925925926,93
"Heron Quays DLR, Canary Wharf",11,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.5,0.42592592592592593,94
"Heron Quays DLR, Canary Wharf",12,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.2,0.12592592592592594,93
"Heron Quays DLR, Canary Wharf",13,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.5818181818181819,0.5077441077441078,93
"Heron Quays DLR, Canary Wharf",14,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.2,0.12592592592592594,93
"Heron Quays DLR, Canary Wharf",15,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.6857142857142859,0.6116402116402119,92
"Heron Quays DLR, Canary Wharf",16,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.44000000000000006,0.365925925925926,93
"Heron Quays DLR, Canary Wharf",17,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.4,0.32592592592592595,92
"Heron Quays DLR, Canary Wharf",18,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.6304347826086958,0.5563607085346217,87
"Heron Quays DLR, Canary Wharf",19,0.07407407407407407,"Heron Quays DLR, Canary Wharf",0.47096774193548396,0.3968936678614099,75
"Heron Quays DLR, Canary Wharf",20,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.31111111111111117,0.27407407407407414,69
"Heron Quays DLR, Canary Wharf",21,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.2,0.16296296296296298,69
"Heron Quays DLR, Canary Wharf",22,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.2,0.16296296296296298,61
"Heron Quays DLR, Canary Wharf",23,0.037037037037037035,"Heron Quays DLR, Canary Wharf",0.5,0.46296296296296297,61
"Hertford Road, De Beauvoir Town",0,0.54,"Hertford Road, De Beauvoir Town",0.8,0.26,50
"Hertford Road, De Beauvoir Town",1,0.54,"Hertford Road, De Beauvoir Town",0.2,0.34,50
"Hertford Road, De Beauvoir Town",2,0.54,"Hertford Road, De Beauvoir Town",0.2,0.34,50
"Hertford Road, De Beauvoir Town",3,0.54,"Hertford Road, De Beauvoir Town",0.5,0.040000000000000036,50
"Hertford Road, De Beauvoir Town",4,0.54,"Hertford Road, De Beauvoir Town",0.5,0.040000000000000036,50
"Hertford Road, De Beauvoir Town",5,0.54,"Hertford Road, De Beauvoir Town",0.5,0.040000000000000036,50
"Hertford Road, De Beauvoir Town",6,0.54,"Hertford Road, De Beauvoir Town",0.42641509433962277,0.11358490566037727,50
"Hertford Road, De Beauvoir Town",7,0.5,"Hertford Road, De Beauvoir Town",0.43529411764705883,0.06470588235294117,48
"Hertford Road, De Beauvoir Town",8,0.38,"Hertford Road, De Beauvoir Town",0.4827225130890053,0.10272251308900532,44
"Hertford Road, De Beauvoir Town",9,0.2,"Hertford Road, De Beauvoir Town",0.4,0.2,36
"Hertford Road, De Beauvoir Town",10,0.16,"Hertford Road, De Beauvoir Town",0.408695652173913,0.248695652173913,39
"Hertford Road, De Beauvoir Town",11,0.16,"Hertford Road, De Beauvoir Town",0.4,0.24000000000000002,42
"Hertford Road, De Beauvoir Town",12,0.16,"Hertford Road, De Beauvoir Town",0.44000000000000006,0.28,38
"Hertford Road, De Beauvoir Town",13,0.16,"Hertford Road, De Beauvoir Town",0.32000000000000006,0.16000000000000006,35
"Hertford Road, De Beauvoir Town",14,0.14,"Hertford Road, De Beauvoir Town",0.5,0.36,34
"Hertford Road, De Beauvoir Town",15,0.16,"Hertford Road, De Beauvoir Town",0.45263157894736844,0.29263157894736846,33
"Hertford Road, De Beauvoir Town",16,0.12,"Hertford Road, De Beauvoir Town",0.510344827586207,0.39034482758620703,38
"Hertford Road, De Beauvoir Town",17,0.2,"Hertford Road, De Beauvoir Town",0.5428571428571429,0.3428571428571429,42
"Hertford Road, De Beauvoir Town",18,0.2,"Hertford Road, De Beauvoir Town",0.5750000000000001,0.37500000000000006,45
"Hertford Road, De Beauvoir Town",19,0.28,"Hertford Road, De Beauvoir Town",0.5428571428571429,0.2628571428571429,49
"Hertford Road, De Beauvoir Town",20,0.32,"Hertford Road, De Beauvoir Town",0.56,0.24000000000000005,50
"Hertford Road, De Beauvoir Town",21,0.42000000000000004,"Hertford Road, De Beauvoir Town",0.4666666666666667,0.046666666666666634,50
"Hertford Road, De Beauvoir Town",22,0.45999999999999996,"Hertford Road, De Beauvoir Town",0.5000000000000002,0.04000000000000026,50
"Hertford Road, De Beauvoir Town",23,0.52,"Hertford Road, De Beauvoir Town",0.8,0.28,48
"Hewison Street, Old Ford",0,0.7368421052631579,"Hewison Street, Old Ford",0.5000000000000001,0.23684210526315774,92
"Hewison Street, Old Ford",1,0.7368421052631579,"Hewison Street, Old Ford",0.2,0.5368421052631578,91
"Hewison Street, Old Ford",2,0.7368421052631579,"Hewison Street, Old Ford",0.2,0.5368421052631578,91
"Hewison Street, Old Ford",3,0.7368421052631579,"Hewison Street, Old Ford",0.2,0.5368421052631578,91
"Hewison Street, Old Ford",4,0.7368421052631579,"Hewison Street, Old Ford",0.2,0.5368421052631578,91
"Hewison Street, Old Ford",5,0.7368421052631579,"Hewison Street, Old Ford",0.5,0.23684210526315785,90
"Hewison Street, Old Ford",6,0.6842105263157895,"Hewison Street, Old Ford",0.5,0.1842105263157895,91
"Hewison Street, Old Ford",7,0.6578947368421053,"Hewison Street, Old Ford",0.4,0.2578947368421053,90
"Hewison Street, Old Ford",8,0.5789473684210527,"Hewison Street, Old Ford",0.5,0.07894736842105265,84
"Hewison Street, Old Ford",9,0.3684210526315789,"Hewison Street, Old Ford",0.35000000000000003,0.018421052631578894,79
"Hewison Street, Old Ford",10,0.3157894736842105,"Hewison Street, Old Ford",0.5,0.1842105263157895,79
"Hewison Street, Old Ford",11,0.2631578947368421,"Hewison Street, Old Ford",0.35000000000000003,0.08684210526315794,79
"Hewison Street, Old Ford",12,0.21052631578947367,"Hewison Street, Old Ford",0.4,0.18947368421052635,81
"Hewison Street, Old Ford",13,0.21052631578947367,"Hewison Street, Old Ford",0.5176470588235295,0.3071207430340558,82
"Hewison Street, Old Ford",14,0.21052631578947367,"Hewison Street, Old Ford",0.5,0.2894736842105263,82
"Hewison Street, Old Ford",15,0.21052631578947367,"Hewison Street, Old Ford",0.56,0.3494736842105264,85
"Hewison Street, Old Ford",16,0.2631578947368421,"Hewison Street, Old Ford",0.4435643564356436,0.18040646169880153,83
"Hewison Street, Old Ford",17,0.2631578947368421,"Hewison Street, Old Ford",0.5,0.2368421052631579,84
"Hewison Street, Old Ford",18,0.3157894736842105,"Hewison Street, Old Ford",0.5,0.1842105263157895,86
"Hewison Street, Old Ford",19,0.47368421052631576,"Hewison Street, Old Ford",0.56,0.08631578947368429,89
"Hewison Street, Old Ford",20,0.5263157894736842,"Hewison Street, Old Ford",0.5870967741935486,0.06078098471986437,91
"Hewison Street, Old Ford",21,0.5789473684210527,"Hewison Street, Old Ford",0.5272727272727273,0.05167464114832532,91
"Hewison Street, Old Ford",22,0.631578947368421,"Hewison Street, Old Ford",0.41428571428571453,0.21729323308270648,91
"Hewison Street, Old Ford",23,0.6842105263157895,"Hewison Street, Old Ford",0.6897959183673472,0.005585392051557725,90
"Hibbert Street, Battersea",0,0.5,"Hibbert Street, Battersea",0.8,0.30000000000000004,112
"Hibbert Street, Battersea",1,0.5,"Hibbert Street, Battersea",0.5,0.0,112
"Hibbert Street, Battersea",2,0.5,"Hibbert Street, Battersea",0.6888888888888889,0.18888888888888888,112
"Hibbert Street, Battersea",3,0.5277777777777778,"Hibbert Street, Battersea",0.2,0.3277777777777778,112
"Hibbert Street, Battersea",4,0.5277777777777778,"Hibbert Street, Battersea",0.5,0.02777777777777779,112
"Hibbert Street, Battersea",5,0.5277777777777778,"Hibbert Street, Battersea",0.2,0.3277777777777778,112
"Hibbert Street, Battersea",6,0.5,"Hibbert Street, Battersea",0.35555555555555557,0.14444444444444443,112
"Hibbert Street, Battersea",7,0.4444444444444444,"Hibbert Street, Battersea",0.4,0.0444444444444444,113
"Hibbert Street, Battersea",8,0.3611111111111111,"Hibbert Street, Battersea",0.5,0.1388888888888889,113
"Hibbert Street, Battersea",9,0.25,"Hibbert Street, Battersea",0.5,0.25,110
"Hibbert Street, Battersea",10,0.19444444444444445,"Hibbert Street, Battersea",0.5,0.3055555555555556,109
"Hibbert Street, Battersea",11,0.16666666666666666,"Hibbert Street, Battersea",0.44000000000000006,0.27333333333333343,109
"Hibbert Street, Battersea",12,0.16666666666666666,"Hibbert Street, Battersea",0.48965517241379314,0.32298850574712645,110
"Hibbert Street, Battersea",13,0.1388888888888889,"Hibbert Street, Battersea",0.44000000000000006,0.30111111111111116,112
"Hibbert Street, Battersea",14,0.1388888888888889,"Hibbert Street, Battersea",0.4834645669291342,0.3445756780402453,107
"Hibbert Street, Battersea",15,0.1388888888888889,"Hibbert Street, Battersea",0.5564356435643567,0.4175467546754678,109
"Hibbert Street, Battersea",16,0.16666666666666666,"Hibbert Street, Battersea",0.5,0.33333333333333337,110
"Hibbert Street, Battersea",17,0.19444444444444445,"Hibbert Street, Battersea",0.56,0.36555555555555563,115
"Hibbert Street, Battersea",18,0.2222222222222222,"Hibbert Street, Battersea",0.5750000000000001,0.35277777777777786,114
"Hibbert Street, Battersea",19,0.3055555555555556,"Hibbert Street, Battersea",0.4129032258064516,0.10734767025089603,113
"Hibbert Street, Battersea",20,0.3611111111111111,"Hibbert Street, Battersea",0.6000000000000001,0.23888888888888898,113
"Hibbert Street, Battersea",21,0.4166666666666667,"Hibbert Street, Battersea",0.6775510204081633,0.2608843537414966,113
"Hibbert Street, Battersea",22,0.4444444444444444,"Hibbert Street, Battersea",0.5,0.05555555555555558,112
"Hibbert Street, Battersea",23,0.4722222222222222,"Hibbert Street, Battersea",0.5692307692307693,0.09700854700854711,111
"High Holborn , Covent Garden",0,0.1,"High Holborn , Covent Garden",0.31351351351351353,0.21351351351351353,74
"High Holborn , Covent Garden",1,0.1,"High Holborn , Covent Garden",0.2,0.1,69
"High Holborn , Covent Garden",2,0.1,"High Holborn , Covent Garden",0.2,0.1,66
"High Holborn , Covent Garden",3,0.1,"High Holborn , Covent Garden",0.2,0.1,65
"High Holborn , Covent Garden",4,0.1,"High Holborn , Covent Garden",0.2,0.1,64
"High Holborn , Covent Garden",5,0.1,"High Holborn , Covent Garden",0.5,0.4,64
"High Holborn , Covent Garden",6,0.1,"High Holborn , Covent Garden",0.6500000000000001,0.5500000000000002,63
"High Holborn , Covent Garden",7,0.1,"High Holborn , Covent Garden",0.5024793388429752,0.40247933884297526,113
"High Holborn , Covent Garden",8,0.275,"High Holborn , Covent Garden",0.5272727272727273,0.2522727272727273,120
"High Holborn , Covent Garden",9,0.45,"High Holborn , Covent Garden",0.5750000000000001,0.12500000000000006,120
"High Holborn , Covent Garden",10,0.55,"High Holborn , Covent Garden",0.56,0.010000000000000009,119
"High Holborn , Covent Garden",11,0.6,"High Holborn , Covent Garden",0.5,0.09999999999999998,119
"High Holborn , Covent Garden",12,0.65,"High Holborn , Covent Garden",0.56,0.08999999999999997,119
"High Holborn , Covent Garden",13,0.7,"High Holborn , Covent Garden",0.6000000000000001,0.09999999999999987,119
"High Holborn , Covent Garden",14,0.7,"High Holborn , Covent Garden",0.6000000000000001,0.09999999999999987,120
"High Holborn , Covent Garden",15,0.7,"High Holborn , Covent Garden",0.5,0.19999999999999996,120
"High Holborn , Covent Garden",16,0.65,"High Holborn , Covent Garden",0.546153846153847,0.10384615384615303,120
"High Holborn , Covent Garden",17,0.65,"High Holborn , Covent Garden",0.42500000000000004,0.22499999999999998,121
"High Holborn , Covent Garden",18,0.55,"High Holborn , Covent Garden",0.4727272727272728,0.07727272727272727,121
"High Holborn , Covent Garden",19,0.4,"High Holborn , Covent Garden",0.44071856287425154,0.04071856287425152,114
"High Holborn , Covent Garden",20,0.3,"High Holborn , Covent Garden",0.43358778625954203,0.13358778625954204,116
"High Holborn , Covent Garden",21,0.25,"High Holborn , Covent Garden",0.48831168831168836,0.23831168831168836,104
"High Holborn , Covent Garden",22,0.2,"High Holborn , Covent Garden",0.35000000000000003,0.15000000000000002,93
"High Holborn , Covent Garden",23,0.1,"High Holborn , Covent Garden",0.2,0.1,77
"Hinde Street, Marylebone",0,0.09523809523809523,"Hinde Street, Marylebone",0.5,0.40476190476190477,79
"Hinde Street, Marylebone",1,0.09523809523809523,"Hinde Street, Marylebone",0.5,0.40476190476190477,78
"Hinde Street, Marylebone",2,0.09523809523809523,"Hinde Street, Marylebone",0.5000000000000001,0.4047619047619049,76
"Hinde Street, Marylebone",3,0.09523809523809523,"Hinde Street, Marylebone",0.5,0.40476190476190477,74
"Hinde Street, Marylebone",4,0.09523809523809523,"Hinde Street, Marylebone",0.5,0.40476190476190477,74
"Hinde Street, Marylebone",5,0.09523809523809523,"Hinde Street, Marylebone",0.5,0.40476190476190477,74
"Hinde Street, Marylebone",6,0.09523809523809523,"Hinde Street, Marylebone",0.5,0.40476190476190477,74
"Hinde Street, Marylebone",7,0.14285714285714285,"Hinde Street, Marylebone",0.6273381294964029,0.48448098663926004,109
"Hinde Street, Marylebone",8,0.23809523809523808,"Hinde Street, Marylebone",0.47500000000000003,0.23690476190476195,119
"Hinde Street, Marylebone",9,0.42857142857142855,"Hinde Street, Marylebone",0.5750000000000001,0.14642857142857152,119
